Date,AAPL,MSFT,UAL,GE,PEP,DAL,IBM,KO
2012-10-17,92.08714294433594,29.59000015258789,20.6200008392334,22.028846740722656,70.09999847412111,10.1899995803833,200.6300048828125,37.7400016784668
2012-10-18,90.37714385986328,29.5,20.59000015258789,21.93269157409668,70.76000213623047,10.210000038146973,194.9600067138672,37.84000015258789
2012-10-19,87.12000274658203,28.63999938964844,20.1299991607666,21.18269157409668,69.87999725341797,10.0,193.3600006103516,37.400001525878906
2012-10-22,90.57571411132812,28.0,20.479999542236328,20.865385055541992,69.59999847412111,10.140000343322754,194.3999938964844,37.22999954223633
2012-10-23,87.62285614013672,28.04999923706055,20.489999771118164,20.461538314819336,68.51999664306639,10.149999618530273,191.25,36.61000061035156
2012-10-24,88.11856842041016,27.899999618530273,20.270000457763672,20.44230842590332,68.40000152587889,10.039999961853027,190.72000122070312,36.88000106811523
2012-10-25,87.07714080810547,27.8799991607666,19.26000022888184,20.44230842590332,68.88999938964844,9.640000343322754,191.6000061035156,37.09000015258789
2012-10-26,86.28571319580078,28.209999084472656,19.21999931335449,20.298076629638672,68.98000335693361,9.640000343322754,193.2700042724609,37.040000915527344
2012-10-31,85.04571533203125,28.540000915527344,19.209999084472656,20.25,69.23999786376953,9.630000114440918,194.52999877929688,37.18000030517578
2012-11-01,85.22000122070312,29.520000457763672,19.479999542236328,20.519229888916016,69.44000244140625,9.699999809265137,197.1499938964844,37.33000183105469
2012-11-02,82.4000015258789,29.5,19.729999542236328,20.490385055541992,69.05000305175781,9.699999809265137,193.42999267578125,37.08000183105469
2012-11-05,83.51714324951172,29.6299991607666,20.25,20.586538314819336,69.0,9.770000457763672,194.13999938964844,36.77000045776367
2012-11-06,83.2642822265625,29.86000061035156,20.46999931335449,20.759614944458008,69.34999847412111,10.039999961853027,195.07000732421875,37.41999816894531
2012-11-07,79.71428680419922,29.07999992370605,20.530000686645508,20.31730842590332,68.98999786376953,9.9399995803833,191.16000366210938,36.72000122070313
2012-11-08,76.82142639160156,28.809999465942386,21.229999542236328,20.086538314819336,68.79000091552734,10.289999961853027,190.1000061035156,36.36000061035156
2012-11-09,78.15142822265625,28.82999992370605,21.049999237060547,20.19230842590332,68.84999847412111,10.1899995803833,189.63999938964844,36.290000915527344
2012-11-12,77.5471420288086,28.21999931335449,21.040000915527344,20.086538314819336,68.61000061035156,10.300000190734863,189.25,36.08000183105469
2012-11-13,77.55714416503906,27.09000015258789,20.940000534057614,19.884614944458008,68.58000183105469,10.210000038146973,188.32000732421875,36.15999984741211
2012-11-14,76.6971435546875,26.84000015258789,19.979999542236328,19.240385055541992,68.16999816894531,9.5600004196167,185.50999450683597,36.0099983215332
2012-11-15,75.08856964111328,26.65999984741211,19.51000022888184,19.288461685180664,68.19000244140625,9.489999771118164,185.8500061035156,36.43000030517578
2012-11-16,75.38285827636719,26.520000457763672,19.5,19.375,68.30999755859375,9.329999923706056,186.94000244140625,36.560001373291016
2012-11-19,80.81857299804688,26.729999542236328,19.700000762939453,19.865385055541992,68.77999877929689,9.550000190734863,190.3500061035156,37.2400016784668
2012-11-20,80.12999725341797,26.709999084472656,19.770000457763672,19.826923370361328,68.91000366210939,9.68000030517578,189.1999969482422,37.25
2012-11-21,80.24285888671875,26.95000076293945,19.920000076293945,19.884614944458008,69.30999755859375,9.720000267028807,190.2899932861328,37.38999938964844
2012-11-23,81.64286041259766,27.70000076293945,20.100000381469727,20.230770111083984,70.19000244140625,9.84000015258789,193.4900054931641,37.93000030517578
2012-11-26,84.21857452392578,27.38999938964844,20.18000030517578,20.25,70.0,9.800000190734863,192.8800048828125,37.36000061035156
2012-11-27,83.54000091552734,27.07999992370605,20.13999938964844,20.06730842590332,70.11000061035156,9.81999969482422,191.22999572753903,37.41999816894531
2012-11-28,83.27714538574219,27.36000061035156,20.18000030517578,20.326923370361328,70.34999847412111,10.0,191.97999572753903,37.560001373291016
2012-11-29,84.19428253173828,26.95000076293945,20.170000076293945,20.31730842590332,70.30999755859375,10.050000190734863,191.52999877929688,37.97000122070313
2012-11-30,83.6114273071289,26.6200008392334,20.21999931335449,20.31730842590332,70.20999908447266,10.0,190.07000732421875,37.91999816894531
2012-12-03,83.7414321899414,26.43000030517578,19.81999969482422,20.019229888916016,69.87000274658203,9.619999885559082,189.47999572753903,37.38000106811523
2012-12-04,82.2642822265625,26.3700008392334,19.850000381469727,20.05769157409668,69.86000061035156,9.729999542236328,189.3600006103516,37.150001525878906
2012-12-05,76.97000122070312,26.670000076293945,19.88999938964844,20.413461685180664,69.70999908447266,9.710000038146973,188.6499938964844,37.310001373291016
2012-12-06,78.17713928222656,26.729999542236328,20.51000022888184,20.548076629638672,70.01999664306639,10.020000457763672,189.6999969482422,37.38000106811523
2012-12-07,76.17857360839844,26.459999084472656,20.51000022888184,20.634614944458008,70.26000213623047,10.109999656677246,191.9499969482422,37.709999084472656
2012-12-10,75.68856811523438,26.940000534057614,20.88999938964844,20.56730842590332,70.20999908447266,10.140000343322754,192.6199951171875,37.63999938964844
2012-12-11,77.3414306640625,27.31999969482422,21.709999084472656,20.68269157409668,70.41999816894531,10.65999984741211,194.1999969482422,37.86000061035156
2012-12-12,77.0,27.239999771118164,21.40999984741211,20.94230842590332,70.23999786376953,10.720000267028807,192.9499969482422,37.63999938964844
2012-12-13,75.66999816894531,27.11000061035156,23.059999465942386,20.788461685180664,70.20999908447266,11.289999961853027,191.9900054931641,37.599998474121094
2012-12-14,72.82714080810547,26.809999465942386,23.01000022888184,20.788461685180664,70.16000366210939,11.220000267028807,191.75999450683597,37.65999984741211
2012-12-17,74.11856842041016,27.10000038146973,23.35000038146973,21.086538314819336,70.37000274658203,11.229999542236328,193.6199951171875,37.5
2012-12-18,76.27143096923828,27.559999465942386,23.56999969482422,20.855770111083984,70.52999877929688,11.529999732971193,195.69000244140625,37.27999877929688
2012-12-19,75.18714141845703,27.309999465942386,23.959999084472656,20.201923370361328,69.87999725341797,11.829999923706055,195.0800018310547,36.77999877929688
2012-12-20,74.5328598022461,27.68000030517578,24.11000061035156,20.240385055541992,70.11000061035156,11.9399995803833,194.7700042724609,37.04999923706055
2012-12-21,74.19000244140625,27.45000076293945,24.190000534057614,20.076923370361328,69.62999725341797,11.859999656677244,193.4199981689453,36.88999938964844
2012-12-24,74.30999755859375,27.059999465942386,23.8700008392334,20.019229888916016,69.43000030517578,11.779999732971193,192.3999938964844,36.72999954223633
2012-12-26,73.28571319580078,26.86000061035156,23.68000030517578,19.971153259277344,68.83999633789061,11.649999618530273,191.9499969482422,36.41999816894531
2012-12-27,73.58000183105469,26.959999084472656,23.190000534057614,19.894229888916016,68.66999816894531,11.56999969482422,192.7100067138672,36.41999816894531
2012-12-28,72.79856872558594,26.54999923706055,23.040000915527344,19.653846740722656,68.01999664306639,11.5,189.8300018310547,35.970001220703125
2012-12-31,76.02428436279297,26.709999084472656,23.3799991607666,20.18269157409668,68.43000030517578,11.869999885559082,191.5500030517578,36.25
2013-01-02,78.43285369873047,27.6200008392334,24.190000534057614,20.519229888916016,69.33000183105469,12.229999542236328,196.3500061035156,37.599998474121094
2013-01-03,77.44285583496094,27.25,24.93000030517578,20.288461685180664,69.36000061035156,12.579999923706055,195.2700042724609,37.599998474121094
2013-01-04,75.28571319580078,26.739999771118164,25.85000038146973,20.384614944458008,69.45999908447266,12.979999542236328,193.9900054931641,37.65999984741211
2013-01-07,74.84285736083984,26.690000534057614,25.670000076293945,20.31730842590332,69.44999694824219,12.989999771118164,193.13999938964844,37.29999923706055
2013-01-08,75.0442886352539,26.54999923706055,25.6200008392334,20.096153259277344,69.66000366210939,12.979999542236328,192.8699951171875,37.040000915527344
2013-01-09,73.87142944335938,26.70000076293945,25.63999938964844,20.144229888916016,70.01000213623047,13.109999656677244,192.32000732421875,37.02999877929688
2013-01-10,74.78713989257812,26.459999084472656,25.38999938964844,20.355770111083984,70.80999755859375,13.300000190734865,192.8800048828125,36.959999084472656
2013-01-11,74.32857513427734,26.82999992370605,25.989999771118164,20.31730842590332,70.87999725341797,13.350000381469727,194.4499969482422,36.90999984741211
2013-01-14,71.67857360839844,26.88999938964844,25.989999771118164,20.30769157409668,71.29000091552734,13.4399995803833,192.6199951171875,36.9900016784668
2013-01-15,69.41714477539061,27.209999084472656,25.959999084472656,20.384614944458008,71.5999984741211,13.630000114440918,192.5,37.31999969482422
2013-01-16,72.29856872558594,27.040000915527344,26.20000076293945,20.30769157409668,71.4800033569336,13.920000076293945,192.58999633789062,37.31999969482422
2013-01-17,71.81143188476562,27.25,25.76000022888184,20.480770111083984,72.43000030517578,13.829999923706055,193.6499938964844,37.5099983215332
2013-01-18,71.42857360839844,27.25,24.790000915527344,21.19230842590332,72.4800033569336,13.609999656677244,194.47000122070312,37.70000076293945
2013-01-22,72.11000061035156,27.149999618530273,25.20000076293945,21.163461685180664,72.19999694824219,14.010000228881836,196.0800018310547,37.13000106811523
2013-01-23,73.43000030517578,27.61000061035156,25.0,21.096153259277344,71.80999755859375,13.779999732971193,204.72000122070312,37.13000106811523
2013-01-24,64.35713958740234,27.6299991607666,25.540000915527344,21.201923370361328,72.2300033569336,13.93000030517578,204.4199981689453,37.11000061035156
2013-01-25,62.84000015258789,27.8799991607666,25.5,21.43269157409668,72.48999786376953,14.170000076293945,204.97000122070312,37.04999923706055
2013-01-28,64.26142883300781,27.90999984741211,24.79999923706055,21.634614944458008,72.61000061035156,13.9399995803833,204.92999267578125,37.0099983215332
2013-01-29,65.46714019775389,28.01000022888184,23.959999084472656,21.634614944458008,72.94000244140625,13.68000030517578,203.8999938964844,37.41999816894531
2013-01-30,65.26142883300781,27.85000038146973,24.07999992370605,21.375,73.20999908447266,13.84000015258789,203.5200042724609,37.5
2013-01-31,65.06999969482422,27.45000076293945,24.149999618530273,21.423076629638672,72.8499984741211,13.890000343322756,203.07000732421875,37.2400016784668
2013-02-01,64.8028564453125,27.93000030517578,24.18000030517578,21.75,72.66999816894531,13.81999969482422,205.17999267578125,37.540000915527344
2013-02-04,63.18857192993164,27.440000534057614,23.95000076293945,21.451923370361328,72.44999694824219,13.859999656677244,203.7899932861328,37.349998474121094
2013-02-05,65.40571594238281,27.5,24.26000022888184,21.673076629638672,73.1500015258789,13.93000030517578,202.7899932861328,38.13999938964844
2013-02-06,65.33571624755861,27.34000015258789,25.31999969482422,21.576923370361328,72.7699966430664,14.470000267028807,201.0200042724609,38.310001373291016
2013-02-07,66.88857269287111,27.28000068664551,25.71999931335449,21.615385055541992,72.80999755859375,14.859999656677244,199.7400054931641,38.90999984741211
2013-02-08,67.85428619384766,27.54999923706055,26.309999465942386,21.634614944458008,72.5999984741211,14.619999885559082,201.67999267578125,38.77000045776367
2013-02-11,68.56143188476561,27.86000061035156,26.51000022888184,21.586538314819336,72.36000061035156,14.6899995803833,200.16000366210938,38.61000061035156
2013-02-12,66.84285736083984,27.8799991607666,25.88999938964844,21.711538314819336,72.16999816894531,14.5,200.0399932861328,37.560001373291016
2013-02-13,66.71571350097656,28.03000068664551,26.190000534057614,22.490385055541992,71.5,14.779999732971193,200.08999633789062,37.209999084472656
2013-02-14,66.65571594238281,28.040000915527344,25.8700008392334,22.509614944458008,72.27999877929688,14.239999771118164,199.6499938964844,36.84000015258789
2013-02-15,65.73714447021484,28.01000022888184,26.3700008392334,22.394229888916016,73.68000030517578,14.449999809265135,200.97999572753903,37.41999816894531
2013-02-19,65.71286010742189,28.04999923706055,26.75,22.836538314819336,75.5,14.300000190734865,200.32000732421875,37.66999816894531
2013-02-20,64.12142944335939,27.8700008392334,26.07999992370605,22.509614944458008,75.41999816894531,13.81999969482422,199.30999755859372,37.72999954223633
2013-02-21,63.72285842895508,27.489999771118164,25.90999984741211,22.365385055541992,75.36000061035156,13.5600004196167,198.3300018310547,37.709999084472656
2013-02-22,64.40142822265625,27.76000022888184,26.36000061035156,22.490385055541992,75.56999969482422,13.75,201.08999633789062,38.52000045776367
2013-02-25,63.25714111328125,27.3700008392334,26.290000915527344,21.93269157409668,75.19000244140625,14.020000457763672,197.50999450683597,37.72000122070313
2013-02-26,64.13857269287111,27.3700008392334,25.979999542236328,22.163461685180664,75.62000274658203,13.899999618530273,199.13999938964844,38.11000061035156
2013-02-27,63.5099983215332,27.809999465942386,26.959999084472656,22.471153259277344,75.4800033569336,14.270000457763672,202.3300018310547,38.45000076293945
2013-02-28,63.05714416503906,27.79999923706055,26.709999084472656,22.326923370361328,75.7699966430664,14.270000457763672,200.8300018310547,38.72000122070313
2013-03-01,61.4957160949707,27.95000076293945,27.3799991607666,22.298076629638672,75.93000030517578,14.81999969482422,202.91000366210938,38.70000076293945
2013-03-04,60.00714111328125,28.149999618530273,28.81999969482422,22.375,76.5999984741211,15.649999618530273,205.19000244140625,38.81999969482422
2013-03-05,61.59142684936523,28.35000038146973,29.54999923706055,22.68269157409668,76.9000015258789,15.859999656677244,206.52999877929688,38.68000030517578
2013-03-06,60.808570861816406,28.09000015258789,29.29999923706055,22.75961494445801,76.80000305175781,15.670000076293945,208.3800048828125,39.02000045776367
2013-03-07,61.51142883300781,28.13999938964844,29.61000061035156,22.769229888916016,77.13999938964844,15.899999618530273,209.4199981689453,39.11999893188477
2013-03-08,61.67428588867188,28.0,31.35000038146973,22.855770111083984,77.19999694824219,16.239999771118164,210.3800048828125,39.22000122070313
2013-03-11,62.5528564453125,27.8700008392334,30.61000061035156,22.711538314819336,76.8499984741211,16.229999542236328,210.0800018310547,39.310001373291016
2013-03-12,61.20428466796875,27.90999984741211,29.95000076293945,22.509614944458008,76.88999938964844,16.030000686645508,210.5500030517578,38.959999084472656
2013-03-13,61.19285583496094,27.920000076293945,30.84000015258789,22.586538314819336,76.94999694824219,16.360000610351562,212.05999755859372,38.59000015258789
2013-03-14,61.78571319580078,28.13999938964844,31.170000076293945,22.778846740722656,77.19000244140625,16.280000686645508,215.8000030517578,39.02000045776367
2013-03-15,63.38000106811523,28.040000915527344,30.940000534057614,22.538461685180664,77.04000091552734,16.0,214.9199981689453,38.83000183105469
2013-03-18,65.10285949707031,28.10000038146973,31.20000076293945,22.355770111083984,76.68000030517578,16.270000457763672,213.2100067138672,38.7599983215332
2013-03-19,64.92713928222656,28.18000030517578,31.79999923706055,22.423076629638672,76.66999816894531,16.540000915527347,213.44000244140625,39.33000183105469
2013-03-20,64.58285522460939,28.31999969482422,32.5,22.55769157409668,76.31999969482422,17.069999694824222,215.05999755859372,39.86999893188477
2013-03-21,64.67571258544922,28.11000061035156,32.299999237060554,22.394229888916016,76.1500015258789,16.84000015258789,212.25999450683597,40.06999969482422
2013-03-22,65.98714447021484,28.25,31.8700008392334,22.471153259277344,78.63999938964844,16.709999084472653,212.0800018310547,40.040000915527344
2013-03-25,66.22571563720703,28.15999984741211,31.899999618530273,22.346153259277344,77.83000183105469,16.309999465942386,210.7400054931641,40.11999893188477
2013-03-26,65.87714385986328,28.15999984741211,31.790000915527344,22.230770111083984,78.91999816894531,16.549999237060547,212.3600006103516,40.68999862670898
2013-03-27,64.58285522460939,28.3700008392334,32.330001831054695,22.211538314819336,78.29000091552734,16.59000015258789,210.88999938964844,40.22000122070313
2013-03-28,63.23714447021485,28.61000061035156,32.009998321533196,22.230770111083984,79.11000061035156,16.510000228881836,213.3000030517578,40.43999862670898
2013-04-01,61.27285766601562,28.61000061035156,30.96999931335449,22.19230842590332,79.0999984741211,16.25,212.3800048828125,40.45000076293945
2013-04-02,61.3985710144043,28.79999923706055,29.3799991607666,22.44230842590332,79.73999786376953,14.9399995803833,214.3600006103516,40.72000122070313
2013-04-03,61.71285629272461,28.559999465942386,28.65999984741211,22.115385055541992,78.95999908447266,14.5600004196167,212.66000366210938,40.16999816894531
2013-04-04,61.10285568237305,28.60000038146973,29.29999923706055,22.19230842590332,79.52999877929688,14.75,211.30999755859372,40.540000915527344
2013-04-05,60.4571418762207,28.70000076293945,29.270000457763672,22.048076629638672,78.58999633789062,14.390000343322756,209.41000366210938,40.08000183105469
2013-04-08,60.88714218139648,28.59000015258789,30.04999923706055,22.230770111083984,79.5,14.93000030517578,209.32000732421875,40.86000061035156
2013-04-09,60.99714279174805,29.61000061035156,29.290000915527344,22.173076629638672,79.20999908447266,14.800000190734865,209.22000122070312,40.709999084472656
2013-04-10,62.24142837524414,30.28000068664551,29.82999992370605,22.673076629638672,80.05999755859375,15.25,212.0,41.06999969482422
2013-04-11,62.047142028808594,28.940000534057614,30.270000457763672,22.68269157409668,79.95999908447266,15.550000190734865,212.9199981689453,41.18000030517578
2013-04-12,61.4000015258789,28.790000915527344,30.28000068664551,22.55769157409668,79.98999786376953,15.479999542236328,211.3800048828125,41.08000183105469
2013-04-15,59.97857284545898,28.690000534057614,29.09000015258789,21.93269157409668,78.91999816894531,14.90999984741211,209.25999450683597,40.09000015258789
2013-04-16,60.89142990112305,28.96999931335449,30.86000061035156,22.211538314819336,80.0,15.869999885559082,212.0,42.36999893188477
2013-04-17,57.5428581237793,28.82999992370605,30.90999984741211,21.884614944458008,78.8499984741211,15.529999732971193,209.6699981689453,42.54999923706055
2013-04-18,56.00714111328125,28.790000915527344,30.229999542236328,21.798076629638672,81.25,15.149999618530273,207.1499938964844,42.099998474121094
2013-04-19,55.790000915527344,29.770000457763672,30.60000038146973,20.913461685180664,82.7699966430664,15.260000228881836,190.0,42.65999984741211
2013-04-22,56.952857971191406,30.82999992370605,30.149999618530273,20.528846740722656,83.37999725341797,15.140000343322756,187.8300018310547,42.72000122070313
2013-04-23,58.01856994628906,30.60000038146973,31.10000038146973,20.673076629638672,84.0999984741211,16.719999313354492,191.6100006103516,42.70000076293945
2013-04-24,57.92285537719727,31.76000022888184,31.38999938964844,21.115385055541992,82.33999633789062,16.469999313354492,191.7100067138672,42.150001525878906
2013-04-25,58.34000015258789,31.940000534057614,30.88999938964844,21.105770111083984,82.81999969482422,16.290000915527347,193.9499969482422,42.349998474121094
2013-04-26,59.599998474121094,31.790000915527344,31.13999938964844,21.355770111083984,82.51000213623047,16.809999465942386,194.30999755859372,42.099998474121094
2013-04-29,61.44571304321289,32.610000610351555,32.0,21.413461685180664,82.6500015258789,16.950000762939453,199.1499938964844,42.2400016784668
2013-04-30,63.2542839050293,33.09999847412109,32.299999237060554,21.43269157409668,82.47000122070312,17.139999389648438,202.5399932861328,42.33000183105469
2013-05-01,62.755714416503906,32.720001220703125,32.009998321533196,21.298076629638672,82.20999908447266,16.84000015258789,199.6300048828125,42.209999084472656
2013-05-02,63.645713806152344,33.15999984741211,32.59999847412109,21.461538314819336,82.55999755859375,17.489999771118164,202.38999938964844,41.959999084472656
2013-05-03,64.28285980224611,33.490001678466804,33.009998321533196,21.701923370361328,82.83000183105469,17.959999084472656,204.50999450683597,42.2400016784668
2013-05-06,65.81571197509766,33.75,33.549999237060554,21.711538314819336,82.5,18.059999465942386,202.77999877929688,42.08000183105469
2013-05-07,65.52285766601561,33.310001373291016,33.380001068115234,21.80769157409668,83.33999633789062,18.07999992370605,203.6300048828125,42.70000076293945
2013-05-08,66.26285552978516,32.990001678466804,33.279998779296875,22.125,83.25,18.65999984741211,204.82000732421875,42.459999084472656
2013-05-09,65.25285339355469,32.65999984741211,32.560001373291016,21.903846740722656,82.8499984741211,17.700000762939453,203.2400054931641,42.11999893188477
2013-05-10,64.70999908447266,32.689998626708984,32.880001068115234,22.019229888916016,83.0,18.1299991607666,204.47000122070312,42.150001525878906
2013-05-13,64.96286010742189,33.029998779296875,32.919998168945305,21.971153259277344,83.02999877929688,17.889999389648438,202.47000122070312,42.18999862670898
2013-05-14,63.40857315063477,33.529998779296875,33.290000915527344,22.125,83.5,18.25,203.2100067138672,42.52000045776367
2013-05-15,61.26428604125977,33.84999847412109,34.419998168945305,22.346153259277344,84.25,18.959999084472656,203.32000732421875,42.91999816894531
2013-05-16,62.08285903930664,34.080001831054695,34.5,22.375,83.73999786376953,18.63999938964844,204.69000244140625,43.09000015258789
2013-05-17,61.894287109375,34.86999893188477,34.75,22.55769157409668,83.80000305175781,18.540000915527344,208.44000244140625,42.97000122070313
2013-05-20,63.27571487426758,35.080001831054695,34.290000915527344,22.663461685180664,82.58999633789062,18.36000061035156,207.6000061035156,42.38000106811523
2013-05-21,62.808570861816406,34.84999847412109,33.34999847412109,22.75,82.62999725341797,18.1299991607666,208.6499938964844,42.34000015258789
2013-05-22,63.04999923706055,34.610000610351555,33.240001678466804,22.94230842590332,82.97000122070312,18.18000030517578,206.9900054931641,42.25
2013-05-23,63.16285705566406,34.150001525878906,34.360000610351555,22.75,82.12000274658203,18.489999771118164,206.16000366210938,41.93000030517578
2013-05-24,63.592857360839844,34.27000045776367,34.36999893188477,22.625,82.58000183105469,18.93000030517578,205.72000122070312,42.2400016784668
2013-05-28,63.06285858154297,35.02000045776367,33.830001831054695,22.69230842590332,82.43000030517578,18.71999931335449,207.77999877929688,42.54999923706055
2013-05-29,63.56428527832031,34.880001068115234,33.0,22.730770111083984,81.12000274658203,18.07999992370605,207.9199981689453,41.400001525878906
2013-05-30,64.51142883300781,35.029998779296875,32.639999389648445,22.69230842590332,81.22000122070312,18.100000381469727,209.3600006103516,40.77000045776367
2013-05-31,64.24714660644531,34.900001525878906,32.459999084472656,22.423076629638672,80.7699966430664,18.010000228881836,208.0200042724609,39.9900016784668
2013-06-03,64.38857269287111,35.59000015258789,32.15999984741211,22.730770111083984,81.4000015258789,17.809999465942386,208.9499969482422,40.810001373291016
2013-06-04,64.18714141845703,34.990001678466804,32.200000762939446,22.75,81.62999725341797,18.09000015258789,206.19000244140625,41.41999816894531
2013-06-05,63.58714294433594,34.779998779296875,31.239999771118164,22.423076629638672,81.19999694824219,17.559999465942386,202.7400054931641,40.650001525878906
2013-06-06,62.63714218139648,34.959999084472656,30.670000076293945,22.480770111083984,81.66000366210938,17.489999771118164,203.8000030517578,40.790000915527344
2013-06-07,63.11571502685547,35.66999816894531,32.939998626708984,22.94230842590332,82.51000213623047,18.3799991607666,206.3500061035156,41.40999984741211
2013-06-10,62.69857025146485,35.470001220703125,33.279998779296875,22.86538505554199,82.8499984741211,18.59000015258789,205.0200042724609,41.18000030517578
2013-06-11,62.51428604125977,34.84000015258789,32.450000762939446,22.673076629638672,82.52999877929688,18.520000457763672,203.97999572753903,40.790000915527344
2013-06-12,61.74142837524414,35.0,32.040000915527344,22.596153259277344,82.11000061035156,18.06999969482422,201.1999969482422,40.38999938964844
2013-06-13,62.27999877929688,34.720001220703125,32.65999984741211,22.769229888916016,81.9800033569336,18.709999084472656,203.7700042724609,40.40999984741211
2013-06-14,61.43571472167969,34.400001525878906,32.669998168945305,22.61538505554199,82.12999725341797,18.850000381469727,202.1999969482422,40.34000015258789
2013-06-17,61.71428680419922,35.0,32.09000015258789,22.855770111083984,82.55000305175781,18.81999969482422,203.0399932861328,40.68000030517578
2013-06-18,61.68142700195313,34.97999954223633,32.419998168945305,23.394229888916016,82.56999969482422,18.96999931335449,204.8699951171875,40.93000030517578
2013-06-19,60.42856979370117,34.59000015258789,31.81999969482422,23.05769157409668,80.88999938964844,18.690000534057614,201.94000244140625,40.40999984741211
2013-06-20,59.5485725402832,33.490001678466804,31.15999984741211,22.355770111083984,78.91000366210938,18.40999984741211,197.3500061035156,39.13000106811523
2013-06-21,59.07143020629883,33.27000045776367,30.059999465942386,22.461538314819336,80.12999725341797,18.280000686645508,195.4600067138672,39.7599983215332
2013-06-24,57.505714416503906,33.720001220703125,29.479999542236328,22.048076629638672,80.12999725341797,17.360000610351562,193.5399932861328,39.52999877929688
2013-06-25,57.51856994628906,33.669998168945305,30.75,22.221153259277344,80.04000091552734,18.149999618530273,194.97999572753903,39.72000122070313
2013-06-26,56.86714172363281,34.34999847412109,30.729999542236328,22.355770111083984,81.30000305175781,18.40999984741211,194.8600006103516,40.33000183105469
2013-06-27,56.2542839050293,34.61999893188477,31.36000061035156,22.423076629638672,81.73999786376953,18.690000534057614,195.6499938964844,40.2599983215332
2013-06-28,56.64714431762695,34.540000915527344,31.290000915527344,22.298076629638672,81.79000091552734,18.709999084472656,191.1100006103516,40.11000061035156
2013-07-01,58.459999084472656,34.360000610351555,32.540000915527344,22.44230842590332,82.04000091552734,19.36000061035156,191.27999877929688,40.459999084472656
2013-07-02,59.78428649902344,33.939998626708984,31.489999771118164,22.019229888916016,81.68000030517578,18.989999771118164,191.5,40.36999893188477
2013-07-03,60.11428451538086,34.009998321533196,31.229999542236328,22.028846740722656,80.7300033569336,18.40999984741211,193.25,40.4900016784668
2013-07-05,59.63142776489258,34.209999084472656,31.79999923706055,22.346153259277344,80.80000305175781,19.0,194.92999267578125,40.52000045776367
2013-07-08,59.2928581237793,34.330001831054695,31.5,22.423076629638672,81.77999877929688,19.030000686645508,194.97999572753903,40.540000915527344
2013-07-09,60.33571243286133,34.34999847412109,32.0,22.711538314819336,82.7699966430664,19.32999992370605,191.3000030517578,40.83000183105469
2013-07-10,60.104286193847656,34.700000762939446,30.75,22.63461494445801,82.98999786376953,18.700000762939453,192.25,40.68000030517578
2013-07-11,61.04142761230469,35.689998626708984,30.84000015258789,23.019229888916016,84.55000305175781,18.86000061035156,192.8000030517578,41.02999877929688
2013-07-12,60.93000030517578,35.66999816894531,31.440000534057614,22.846153259277344,84.31999969482422,19.290000915527344,192.07000732421875,41.02999877929688
2013-07-15,61.06285858154297,36.16999816894531,32.009998321533196,22.721153259277344,84.72000122070312,19.440000534057614,194.0,41.0099983215332
2013-07-16,61.4571418762207,36.27000045776367,31.15999984741211,22.528846740722656,84.0199966430664,19.290000915527344,193.8500061035156,40.22999954223633
2013-07-17,61.47285842895508,35.7400016784668,33.689998626708984,22.63461494445801,85.23999786376953,19.920000076293945,194.5500030517578,40.84000015258789
2013-07-18,61.68000030517578,35.439998626708984,34.490001678466804,22.721153259277344,86.80000305175781,20.559999465942386,197.9900054931641,40.810001373291016
2013-07-19,60.7071418762207,31.399999618530273,34.509998321533196,23.769229888916016,86.41000366210938,20.290000915527344,193.5399932861328,41.09000015258789
2013-07-22,60.90142822265625,32.009998321533196,35.0,23.903846740722656,86.4000015258789,20.3700008392334,194.08999633789062,40.84000015258789
2013-07-23,59.855712890625,31.81999969482422,34.560001373291016,23.75961494445801,86.19999694824219,20.450000762939453,194.97999572753903,40.959999084472656
2013-07-24,62.93000030517578,31.959999084472656,34.970001220703125,23.673076629638672,85.63999938964844,20.799999237060547,196.6100006103516,40.86000061035156
2013-07-25,62.64285659790039,31.38999938964844,34.299999237060554,23.74038505554199,85.55000305175781,21.479999542236328,197.22000122070312,40.84000015258789
2013-07-26,62.998573303222656,31.6200008392334,36.25,23.701923370361328,85.30999755859375,21.899999618530273,197.3500061035156,40.63999938964844
2013-07-29,63.97000122070313,31.540000915527344,34.84999847412109,23.548076629638672,85.25,21.31999969482422,196.2100067138672,40.27999877929688
2013-07-30,64.76000213623047,31.85000038146973,34.970001220703125,23.538461685180664,85.11000061035156,21.190000534057614,196.00999450683597,40.31999969482422
2013-07-31,64.64714050292969,31.84000015258789,34.84999847412109,23.43269157409668,83.54000091552734,21.229999542236328,195.0399932861328,40.08000183105469
2013-08-01,65.23999786376953,31.670000076293945,35.310001373291016,23.673076629638672,84.19999694824219,22.049999237060547,195.80999755859372,40.56999969482422
2013-08-02,66.07714080810547,31.88999938964844,35.650001525878906,23.75,84.29000091552734,21.950000762939453,195.16000366210938,40.22000122070313
2013-08-05,67.06428527832031,31.70000076293945,34.889999389648445,23.576923370361328,84.4800033569336,21.709999084472656,195.5,40.290000915527344
2013-08-06,66.46428680419922,31.57999992370605,33.56999969482422,23.375,85.05000305175781,20.979999542236328,190.9900054931641,40.36999893188477
2013-08-07,66.42571258544922,32.060001373291016,34.060001373291016,23.403846740722656,84.76000213623047,20.979999542236328,188.55999755859372,40.150001525878906
